#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,
2020,02,15,03,00,37,6.0,7.6,99.00,99.00,99.00,999,1028.5,12.4,999.0,4.1,99.0,99.00,
2020,02,15,04,00,38,6.4,7.2,99.00,99.00,99.00,999,1028.9,12.4,999.0,5.2,99.0,99.00,
2020,02,15,05,00,35,5.5,6.7,99.00,99.00,99.00,999,1029.0,12.5,999.0,5.3,99.0,99.00,
2020,02,15,06,00,33,5.3,6.0,99.00,99.00,99.00,999,1029.1,12.0,999.0,6.4,99.0,99.00,
2020,02,15,07,00,38,7.1,8.0,99.00,99.00,99.00,999,1029.2,11.8,999.0,6.1,99.0,99.00,
2020,02,15,08,00,25,8.9,10.3,99.00,99.00,99.00,999,1029.4,9.8,999.0,6.0,99.0,99.00,
2020,02,15,09,00,26,9.3,10.6,99.00,99.00,99.00,999,1029.6,8.9,999.0,4.8,99.0,99.00,
2020,02,15,10,00,5,7.4,8.5,99.00,99.00,99.00,999,1030.1,7.8,999.0,3.5,99.0,99.00,
2020,02,15,11,00,13,7.1,7.9,99.00,99.00,99.00,999,1030.7,6.7,999.0,3.8,99.0,99.00,
2020,02,15,12,00,16,7.8,9.5,99.00,99.00,99.00,999,1031.2,6.8,999.0,5.1,99.0,99.00,
2020,02,15,13,00,15,7.8,9.1,99.00,99.00,99.00,999,1031.9,6.9,999.0,5.7,99.0,99.00,
2020,02,15,14,00,25,7.5,8.3,99.00,99.00,99.00,999,1032.6,8.5,999.0,7.4,99.0,99.00,
2020,02,15,15,00,40,10.7,12.1,99.00,99.00,99.00,999,1033.0,10.1,999.0,8.4,99.0,99.00,
2020,02,15,16,00,41,11.8,13.2,99.00,99.00,99.00,999,1033.0,10.0,999.0,8.4,99.0,99.00,
2020,02,15,17,00,47,10.5,11.4,99.00,99.00,99.00,999,1033.0,9.4,999.0,7.7,99.0,99.00,
2020,02,15,18,00,43,10.6,12.7,99.00,99.00,99.00,999,1032.3,9.6,999.0,7.5,99.0,99.00,
2020,02,15,19,00,46,10.7,12.3,99.00,99.00,99.00,999,1031.3,9.8,999.0,7.4,99.0,99.00,
2020,02,15,20,00,47,11.1,12.6,99.00,99.00,99.00,999,1030.6,9.9,999.0,7.7,99.0,99.00,
2020,02,15,21,00,47,10.9,12.6,99.00,99.00,99.00,999,1030.1,10.0,999.0,8.0,99.0,99.00,
2020,02,15,22,00,51,9.4,10.9,99.00,99.00,99.00,999,1030.2,10.3,999.0,7.8,99.0,99.00,
2020,02,15,23,00,52,8.9,10.2,99.00,99.00,99.00,999,1029.9,10.4,999.0,7.8,99.0,99.00,
2020,02,16,00,00,47,8.8,10.3,99.00,99.00,99.00,999,1029.9,10.6,999.0,7.5,99.0,99.00,
2020,02,16,01,00,50,8.9,10.2,99.00,99.00,99.00,999,1029.4,11.1,999.0,7.5,99.0,99.00,
2020,02,16,02,00,13,5.9,6.9,99.00,99.00,99.00,999,1029.4,9.7,999.0,7.1,99.0,99.00,
2020,02,16,03,00,30,6.6,7.4,99.00,99.00,99.00,999,1029.0,10.6,999.0,7.6,99.0,99.00,
2020,02,16,04,00,49,6.6,7.6,99.00,99.00,99.00,999,1028.1,11.2,999.0,8.2,99.0,99.00,
2020,02,16,05,00,56,8.0,8.9,99.00,99.00,99.00,999,1027.4,12.0,999.0,6.7,99.0,99.00,
2020,02,16,06,00,59,6.7,8.0,99.00,99.00,99.00,999,1027.2,12.2,999.0,7.0,99.0,99.00,
2020,02,16,07,00,338,3.3,4.5,99.00,99.00,99.00,999,1027.1,10.6,999.0,7.6,99.0,99.00,
2020,02,16,08,00,46,7.4,8.3,99.00,99.00,99.00,999,1026.0,11.2,999.0,8.4,99.0,99.00,
2020,02,16,09,00,29,5.9,6.6,99.00,99.00,99.00,999,1025.6,11.6,999.0,8.9,99.0,99.00,
2020,02,16,10,00,51,7.7,9.5,99.00,99.00,99.00,999,1024.8,12.3,999.0,8.9,99.0,99.00,
2020,02,16,11,00,55,8.6,9.9,99.00,99.00,99.00,999,1024.7,12.4,999.0,8.8,99.0,99.00,
2020,02,16,12,00,23,5.1,6.2,99.00,99.00,99.00,999,1025.1,10.6,999.0,8.9,99.0,99.00,
2020,02,16,13,00,17,5.0,6.2,99.00,99.00,99.00,999,1025.0,10.4,999.0,8.5,99.0,99.00,
2020,02,16,14,00,44,6.3,7.2,99.00,99.00,99.00,999,1024.3,11.4,999.0,10.0,99.0,99.00,
2020,02,16,15,00,51,8.0,9.0,99.00,99.00,99.00,999,1024.2,13.1,999.0,11.1,99.0,99.00,
2020,02,16,16,00,60,8.8,9.4,99.00,99.00,99.00,999,1023.8,13.5,999.0,10.8,99.0,99.00,
2020,02,16,17,00,51,8.1,8.8,99.00,99.00,99.00,999,1022.9,13.7,999.0,11.4,99.0,99.00,
2020,02,16,18,00,44,7.8,9.2,99.00,99.00,99.00,999,1021.8,13.6,999.0,11.7,99.0,99.00,
2020,02,16,19,00,34,7.3,8.8,99.00,99.00,99.00,999,1021.2,13.6,999.0,11.5,99.0,99.00,
2020,02,16,20,00,18,5.4,6.3,99.00,99.00,99.00,999,1020.9,13.8,999.0,12.1,99.0,99.00,
2020,02,16,21,00,12,2.8,3.5,99.00,99.00,99.00,999,1020.5,13.4,999.0,12.9,99.0,99.00,
2020,02,16,22,00,76,4.1,4.5,99.00,99.00,99.00,999,1019.6,13.4,999.0,13.3,99.0,99.00,
2020,02,16,23,00,22,4.6,6.1,99.00,99.00,99.00,999,1019.6,12.5,999.0,12.2,99.0,99.00,
2020,02,17,00,00,18,4.4,5.0,99.00,99.00,99.00,999,1019.4,12.1,999.0,12.1,99.0,99.00,
2020,02,17,01,00,27,3.4,3.9,99.00,99.00,99.00,999,1019.1,12.3,999.0,12.3,99.0,99.00,
2020,02,17,02,00,10,3.2,3.8,99.00,99.00,99.00,999,1018.9,12.2,999.0,12.2,99.0,99.00,
2020,02,17,03,00,317,2.1,3.1,99.00,99.00,99.00,999,1019.5,11.7,999.0,11.7,99.0,99.00,
2020,02,17,04,00,326,2.9,3.9,99.00,99.00,99.00,999,1019.5,11.8,999.0,11.8,99.0,99.00,
2020,02,17,05,00,331,2.6,3.4,99.00,99.00,99.00,999,1018.9,11.4,999.0,11.4,99.0,99.00,
2020,02,17,06,00,357,4.3,5.6,99.00,99.00,99.00,999,1018.1,11.1,999.0,11.1,99.0,99.00,
2020,02,17,07,00,341,3.9,5.4,99.00,99.00,99.00,999,1018.5,10.9,999.0,10.9,99.0,99.00,
2020,02,17,08,00,331,2.7,3.7,99.00,99.00,99.00,999,1018.8,10.8,999.0,10.8,99.0,99.00,
2020,02,17,09,00,342,2.5,3.6,99.00,99.00,99.00,999,1019.0,10.7,999.0,10.7,99.0,99.00,
2020,02,17,10,00,349,2.4,3.3,99.00,99.00,99.00,999,1019.4,10.8,999.0,10.8,99.0,99.00,
2020,02,17,11,00,353,3.3,4.2,99.00,99.00,99.00,999,1019.9,10.7,999.0,10.7,99.0,99.00,
2020,02,17,12,00,338,3.3,4.1,99.00,99.00,99.00,999,1020.8,10.6,999.0,10.6,99.0,99.00,
2020,02,17,13,00,5,4.3,5.0,99.00,99.00,99.00,999,1021.1,10.9,999.0,10.9,99.0,99.00,
2020,02,17,14,00,19,5.1,6.2,99.00,99.00,99.00,999,1021.5,11.3,999.0,11.3,99.0,99.00,
2020,02,17,15,00,20,3.9,4.8,99.00,99.00,99.00,999,1021.7,12.4,999.0,12.0,99.0,99.00,
2020,02,17,16,00,49,5.9,6.4,99.00,99.00,99.00,999,1021.6,12.8,999.0,12.0,99.0,99.00,
2020,02,17,17,00,65,5.7,6.2,99.00,99.00,99.00,999,1021.8,13.1,999.0,12.2,99.0,99.00,
2020,02,17,18,00,57,6.6,7.4,99.00,99.00,99.00,999,1021.4,13.1,999.0,12.7,99.0,99.00,
2020,02,17,19,00,65,9.3,10.2,99.00,99.00,99.00,999,1021.0,13.0,999.0,12.6,99.0,99.00,
2020,02,17,20,00,67,9.3,10.4,99.00,99.00,99.00,999,1021.1,12.9,999.0,12.6,99.0,99.00,
2020,02,17,21,00,48,8.9,9.9,99.00,99.00,99.00,999,1021.4,12.8,999.0,12.5,99.0,99.00,
2020,02,17,22,00,51,8.7,9.8,99.00,99.00,99.00,999,1021.7,12.8,999.0,12.1,99.0,99.00,
2020,02,17,23,00,48,8.1,9.4,99.00,99.00,99.00,999,1022.1,13.0,999.0,11.9,99.0,99.00,
2020,02,18,00,00,49,7.1,8.4,99.00,99.00,99.00,999,1022.5,13.2,999.0,12.0,99.0,99.00,
2020,02,18,01,00,49,6.1,7.1,99.00,99.00,99.00,999,1022.9,13.3,999.0,12.0,99.0,99.00,
2020,02,18,02,00,48,6.2,7.7,99.00,99.00,99.00,999,1022.7,13.4,999.0,12.8,99.0,99.00,
2020,02,18,03,00,29,6.1,6.7,99.00,99.00,99.00,999,1023.0,13.3,999.0,12.9,99.0,99.00,
2020,02,18,04,00,22,5.3,6.2,99.00,99.00,99.00,999,1023.1,13.4,999.0,13.0,99.0,99.00,
2020,02,18,05,00,25,4.4,5.2,99.00,99.00,99.00,999,1022.9,13.5,999.0,13.1,99.0,99.00,
2020,02,18,06,00,36,5.2,6.3,99.00,99.00,99.00,999,1022.6,13.9,999.0,12.8,99.0,99.00,
2020,02,18,07,00,37,5.6,6.7,99.00,99.00,99.00,999,1022.4,14.1,999.0,12.4,99.0,99.00,
2020,02,18,08,00,35,4.9,5.7,99.00,99.00,99.00,999,1021.9,14.0,999.0,13.0,99.0,99.00,
2020,02,18,09,00,35,4.9,5.8,99.00,99.00,99.00,999,1021.6,13.9,999.0,13.4,99.0,99.00,
2020,02,18,10,00,32,3.8,4.4,99.00,99.00,99.00,999,1021.6,14.0,999.0,13.6,99.0,99.00,
2020,02,18,11,00,33,4.3,5.1,99.00,99.00,99.00,999,1021.8,14.1,999.0,13.9,99.0,99.00,
2020,02,18,12,00,32,4.7,5.5,99.00,99.00,99.00,999,1022.2,14.3,999.0,14.3,99.0,99.00,
2020,02,18,13,00,337,3.0,3.9,99.00,99.00,99.00,999,1022.9,14.2,999.0,14.2,99.0,99.00,
2020,02,18,14,00,1,2.9,3.7,99.00,99.00,99.00,999,1023.2,14.7,999.0,14.7,99.0,99.00,
2020,02,18,15,00,12,2.3,2.8,99.00,99.00,99.00,999,1023.5,15.2,999.0,15.2,99.0,99.00,
2020,02,18,16,00,358,1.6,2.3,99.00,99.00,99.00,999,1023.3,15.6,999.0,15.6,99.0,99.00,
2020,02,18,17,00,49,3.7,3.9,99.00,99.00,99.00,999,1022.2,15.3,999.0,15.3,99.0,99.00,
2020,02,18,18,00,14,1.5,2.1,99.00,99.00,99.00,999,1022.1,15.4,999.0,15.4,99.0,99.00,
2020,02,18,19,00,37,2.8,3.2,99.00,99.00,99.00,999,1021.0,14.5,999.0,14.5,99.0,99.00,
2020,02,18,20,00,62,1.6,2.2,99.00,99.00,99.00,999,1020.9,14.8,999.0,14.8,99.0,99.00,
2020,02,18,21,00,57,4.6,4.9,99.00,99.00,99.00,999,1020.0,14.6,999.0,14.6,99.0,99.00,
2020,02,18,22,00,315,0.4,1.2,99.00,99.00,99.00,999,1021.0,15.6,999.0,15.6,99.0,99.00,
2020,02,18,23,00,35,1.4,1.6,99.00,99.00,99.00,999,1020.7,14.8,999.0,14.8,99.0,99.00,
2020,02,19,00,00,85,2.5,2.8,99.00,99.00,99.00,999,1020.6,14.5,999.0,14.5,99.0,99.00,
2020,02,19,01,00,86,1.8,2.1,99.00,99.00,99.00,999,1020.8,14.6,999.0,14.6,99.0,99.00,
2020,02,19,02,00,150,2.7,3.1,99.00,99.00,99.00,999,1020.4,15.0,999.0,15.0,99.0,99.00,
2020,02,19,03,00,0,0.0,0.2,99.00,99.00,99.00,999,1020.3,15.4,999.0,15.4,99.0,99.00,
2020,02,19,04,00,94,0.8,0.9,99.00,99.00,99.00,999,1020.1,15.8,999.0,15.8,99.0,99.00,
2020,02,19,05,00,130,0.6,0.7,99.00,99.00,99.00,999,1020.3,15.2,999.0,15.2,99.0,99.00,
2020,02,19,06,00,197,2.1,2.3,99.00,99.00,99.00,999,1019.7,15.4,999.0,15.4,99.0,99.00,
2020,02,19,07,00,231,4.0,5.8,99.00,99.00,99.00,999,1019.4,17.0,999.0,17.0,99.0,99.00,
2020,02,19,08,00,302,3.3,4.4,99.00,99.00,99.00,999,1019.4,17.6,999.0,17.6,99.0,99.00,
2020,02,19,09,00,302,2.0,2.3,99.00,99.00,99.00,999,1019.6,16.7,999.0,16.7,99.0,99.00,
2020,02,19,10,00,310,2.3,2.9,99.00,99.00,99.00,999,1020.0,16.5,999.0,16.5,99.0,99.00,
2020,02,19,11,00,313,1.5,2.4,99.00,99.00,99.00,999,1021.1,16.3,999.0,16.3,99.0,99.00,
2020,02,19,12,00,335,0.7,1.1,99.00,99.00,99.00,999,1021.1,16.4,999.0,16.4,99.0,99.00,
2020,02,19,13,00,358,1.1,1.2,99.00,99.00,99.00,999,1021.6,16.0,999.0,16.0,99.0,99.00,
2020,02,19,14,00,291,1.2,1.8,99.00,99.00,99.00,999,1022.9,16.8,999.0,16.8,99.0,99.00,
2020,02,19,15,00,0,0.0,0.5,99.00,99.00,99.00,999,1023.3,16.6,999.0,16.6,99.0,99.00,
2020,02,19,16,00,186,0.5,0.7,99.00,99.00,99.00,999,1023.5,16.0,999.0,16.0,99.0,99.00,
2020,02,19,17,00,359,1.9,2.4,99.00,99.00,99.00,999,1023.7,17.1,999.0,17.1,99.0,99.00,
2020,02,19,18,00,349,3.0,3.7,99.00,99.00,99.00,999,1023.3,17.9,999.0,17.9,99.0,99.00,
2020,02,19,19,00,355,4.3,5.4,99.00,99.00,99.00,999,1022.8,18.0,999.0,17.5,99.0,99.00,
2020,02,19,20,00,358,6.4,7.3,99.00,99.00,99.00,999,1023.8,16.3,999.0,16.1,99.0,99.00,
2020,02,19,21,00,3,6.6,7.5,99.00,99.00,99.00,999,1024.9,14.5,999.0,14.5,99.0,99.00,
2020,02,19,22,00,43,11.7,13.8,99.00,99.00,99.00,999,1025.4,13.3,999.0,13.3,99.0,99.00,
2020,02,19,23,00,48,13.3,14.4,99.00,99.00,99.00,999,1026.0,11.8,999.0,11.6,99.0,99.00,
2020,02,20,00,00,37,9.8,11.8,99.00,99.00,99.00,999,1026.2,11.3,999.0,10.0,99.0,99.00,
2020,02,20,01,00,17,7.5,9.4,99.00,99.00,99.00,999,1027.1,10.9,999.0,9.1,99.0,99.00,
2020,02,20,02,00,17,7.6,10.0,99.00,99.00,99.00,999,1027.6,10.4,999.0,8.8,99.0,99.00,
2020,02,20,03,00,27,7.7,8.4,99.00,99.00,99.00,999,1027.4,10.2,999.0,8.7,99.0,99.00,
2020,02,20,04,00,20,6.9,8.3,99.00,99.00,99.00,999,1027.2,10.2,999.0,8.5,99.0,99.00,
2020,02,20,05,00,30,7.3,8.0,99.00,99.00,99.00,999,1026.7,10.2,999.0,8.4,99.0,99.00,
2020,02,20,06,00,20,7.3,9.2,99.00,99.00,99.00,999,1026.3,10.5,999.0,8.5,99.0,99.00,
2020,02,20,07,00,22,7.8,9.9,99.00,99.00,99.00,999,1025.5,10.3,999.0,7.8,99.0,99.00,
2020,02,20,08,00,10,7.1,8.5,99.00,99.00,99.00,999,1025.4,10.2,999.0,7.7,99.0,99.00,
2020,02,20,09,00,13,7.5,8.6,99.00,99.00,99.00,999,1025.1,10.2,999.0,7.5,99.0,99.00,
2020,02,20,10,00,35,7.9,9.0,99.00,99.00,99.00,999,1024.8,10.4,999.0,7.0,99.0,99.00,
2020,02,20,11,00,34,8.6,9.7,99.00,99.00,99.00,999,1024.7,10.7,999.0,6.5,99.0,99.00,
2020,02,20,12,00,17,6.7,7.7,99.00,99.00,99.00,999,1024.6,10.2,999.0,5.9,99.0,99.00,
2020,02,20,13,00,30,8.5,10.2,99.00,99.00,99.00,999,1024.7,10.9,999.0,7.3,99.0,99.00,
2020,02,20,14,00,12,6.7,7.6,99.00,99.00,99.00,999,1024.8,10.1,999.0,6.4,99.0,99.00,
2020,02,20,15,00,10,8.1,9.5,99.00,99.00,99.00,999,1024.5,9.8,999.0,6.6,99.0,99.00,
2020,02,20,16,00,9,9.1,10.2,99.00,99.00,99.00,999,1023.6,9.1,999.0,6.9,99.0,99.00,
2020,02,20,17,00,26,10.2,11.9,99.00,99.00,99.00,999,1022.2,8.6,999.0,8.0,99.0,99.00,
2020,02,20,18,00,26,10.2,11.6,99.00,99.00,99.00,999,1020.8,8.5,999.0,7.9,99.0,99.00,
2020,02,20,19,00,358,8.3,11.4,99.00,99.00,99.00,999,1021.5,7.8,999.0,7.8,99.0,99.00,
2020,02,20,20,00,16,9.0,10.8,99.00,99.00,99.00,999,1021.0,6.6,999.0,6.6,99.0,99.00,
2020,02,20,21,00,17,10.8,12.0,99.00,99.00,99.00,999,1019.8,7.2,999.0,7.0,99.0,99.00,
2020,02,20,22,00,7,9.1,10.8,99.00,99.00,99.00,999,1019.3,7.0,999.0,7.0,99.0,99.00,
2020,02,20,23,00,0,8.1,9.9,99.00,99.00,99.00,999,1021.1,6.2,999.0,6.2,99.0,99.00,
2020,02,21,00,00,6,11.8,13.9,99.00,99.00,99.00,999,1021.8,6.1,999.0,6.1,99.0,99.00,
2020,02,21,01,00,15,10.9,13.4,99.00,99.00,99.00,999,1021.8,6.1,999.0,5.9,99.0,99.00,
2020,02,21,02,00,15,8.9,10.5,99.00,99.00,99.00,999,1022.6,5.8,999.0,5.5,99.0,99.00,
2020,02,21,03,00,1,8.1,9.4,99.00,99.00,99.00,999,1022.7,5.3,999.0,5.2,99.0,99.00,
2020,02,21,04,00,4,10.1,11.9,99.00,99.00,99.00,999,1022.6,5.3,999.0,4.8,99.0,99.00,
2020,02,21,05,00,355,9.5,11.6,99.00,99.00,99.00,999,1023.2,5.1,999.0,4.3,99.0,99.00,
2020,02,21,06,00,352,8.8,11.8,99.00,99.00,99.00,999,1023.5,4.5,999.0,4.0,99.0,99.00,
2020,02,21,07,00,7,9.9,11.4,99.00,99.00,99.00,999,1023.4,4.4,999.0,3.2,99.0,99.00,
2020,02,21,08,00,14,9.9,13.2,99.00,99.00,99.00,999,1023.8,4.1,999.0,3.8,99.0,99.00,
2020,02,21,09,00,1,9.8,12.1,99.00,99.00,99.00,999,1023.9,4.2,999.0,3.1,99.0,99.00,
2020,02,21,10,00,5,10.2,11.5,99.00,99.00,99.00,999,1024.9,4.1,999.0,2.4,99.0,99.00,
2020,02,21,11,00,4,10.8,12.9,99.00,99.00,99.00,999,1025.5,4.4,999.0,2.4,99.0,99.00,
2020,02,21,12,00,5,10.1,12.6,99.00,99.00,99.00,999,1026.4,4.1,999.0,1.7,99.0,99.00,
2020,02,21,13,00,6,11.1,12.6,99.00,99.00,99.00,999,1027.8,3.6,999.0,0.5,99.0,99.00,
2020,02,21,14,00,5,7.7,9.6,99.00,99.00,99.00,999,1029.0,3.9,999.0,0.8,99.0,99.00,
2020,02,21,15,00,357,9.6,11.7,99.00,99.00,99.00,999,1029.6,4.0,999.0,0.0,99.0,99.00,
2020,02,21,16,00,358,9.4,11.1,99.00,99.00,99.00,999,1030.2,5.0,999.0,-0.2,99.0,99.00,
2020,02,21,17,00,9,10.7,11.9,99.00,99.00,99.00,999,1030.4,5.3,999.0,-2.0,99.0,99.00,
2020,02,21,18,00,350,9.2,11.5,99.00,99.00,99.00,999,1030.0,5.5,999.0,-1.8,99.0,99.00,
2020,02,21,19,00,357,7.2,9.9,99.00,99.00,99.00,999,1029.3,6.4,999.0,-2.5,99.0,99.00,
2020,02,21,20,00,359,8.6,11.0,99.00,99.00,99.00,999,1028.9,6.5,999.0,-4.0,99.0,99.00,
2020,02,21,21,00,8,9.7,11.7,99.00,99.00,99.00,999,1029.0,7.0,999.0,-3.5,99.0,99.00,
2020,02,21,22,00,350,9.4,11.1,99.00,99.00,99.00,999,1029.5,6.6,999.0,-4.8,99.0,99.00,
2020,02,21,23,00,6,9.6,11.3,99.00,99.00,99.00,999,1030.3,6.2,999.0,-5.1,99.0,99.00,
2020,02,22,00,00,0,7.3,9.4,99.00,99.00,99.00,999,1030.9,5.5,999.0,-3.6,99.0,99.00,
2020,02,22,01,00,15,8.8,11.0,99.00,99.00,99.00,999,1031.5,5.0,999.0,-3.8,99.0,99.00,
2020,02,22,02,00,19,9.2,11.5,99.00,99.00,99.00,999,1032.0,4.4,999.0,-3.1,99.0,99.00,
2020,02,22,03,00,16,8.5,10.2,99.00,99.00,99.00,999,1032.5,3.6,999.0,-3.4,99.0,99.00,
2020,02,22,04,00,20,8.0,9.2,99.00,99.00,99.00,999,1032.3,2.9,999.0,-3.4,99.0,99.00,
2020,02,22,05,00,10,7.3,9.1,99.00,99.00,99.00,999,1031.9,2.2,999.0,-3.2,99.0,99.00,
2020,02,22,06,00,16,7.4,9.3,99.00,99.00,99.00,999,1031.9,1.6,999.0,-3.4,99.0,99.00,
2020,02,22,07,00,20,8.2,10.2,99.00,99.00,99.00,999,1031.0,1.3,999.0,-4.2,99.0,99.00,
2020,02,22,08,00,18,7.7,8.7,99.00,99.00,99.00,999,1030.6,1.3,999.0,-3.4,99.0,99.00,
2020,02,22,09,00,13,6.5,7.6,99.00,99.00,99.00,999,1030.2,1.1,999.0,-2.9,99.0,99.00,
2020,02,22,10,00,12,5.2,6.4,99.00,99.00,99.00,999,1030.9,1.3,999.0,-2.2,99.0,99.00,
2020,02,22,11,00,15,5.5,7.1,99.00,99.00,99.00,999,1030.9,1.2,999.0,-2.0,99.0,99.00,
2020,02,22,12,00,7,7.4,8.6,99.00,99.00,99.00,999,1031.1,0.9,999.0,-1.9,99.0,99.00,
2020,02,22,13,00,13,5.9,7.1,99.00,99.00,99.00,999,1032.1,1.8,999.0,-1.0,99.0,99.00,
2020,02,22,14,00,4,5.7,6.8,99.00,99.00,99.00,999,1033.0,2.6,999.0,-1.3,99.0,99.00,
2020,02,22,15,00,7,5.3,6.2,99.00,99.00,99.00,999,1033.4,4.3,999.0,-2.6,99.0,99.00,
2020,02,22,16,00,27,6.1,7.2,99.00,99.00,99.00,999,1033.3,5.7,999.0,-7.5,99.0,99.00,
2020,02,22,17,00,35,6.1,7.1,99.00,99.00,99.00,999,1032.6,6.7,999.0,-9.0,99.0,99.00,
2020,02,22,18,00,59,7.3,8.0,99.00,99.00,99.00,999,1031.5,7.4,999.0,-6.1,99.0,99.00,
2020,02,22,19,00,78,6.4,7.0,99.00,99.00,99.00,999,1030.7,8.1,999.0,-4.7,99.0,99.00,
2020,02,22,20,00,78,5.3,6.3,99.00,99.00,99.00,999,1030.2,8.6,999.0,-3.8,99.0,99.00,
2020,02,22,21,00,81,4.6,5.1,99.00,99.00,99.00,999,1029.5,9.0,999.0,-2.4,99.0,99.00,
2020,02,22,22,00,83,4.1,4.6,99.00,99.00,99.00,999,1029.2,9.0,999.0,-2.3,99.0,99.00,
2020,02,22,23,00,42,3.2,3.6,99.00,99.00,99.00,999,1029.0,9.1,999.0,-0.7,99.0,99.00,
2020,02,23,00,00,47,3.2,3.6,99.00,99.00,99.00,999,1029.1,9.2,999.0,-1.2,99.0,99.00,
2020,02,23,01,00,22,2.4,2.7,99.00,99.00,99.00,999,1028.8,9.0,999.0,-0.1,99.0,99.00,
2020,02,23,02,00,353,1.5,1.8,99.00,99.00,99.00,999,1028.9,7.4,999.0,1.8,99.0,99.00,
2020,02,23,03,00,2,1.8,2.2,99.00,99.00,99.00,999,1028.9,7.7,999.0,1.9,99.0,99.00,
2020,02,23,04,00,359,1.6,2.0,99.00,99.00,99.00,999,1028.6,8.0,999.0,0.7,99.0,99.00,
2020,02,23,05,00,343,1.4,1.4,99.00,99.00,99.00,999,1028.3,5.8,999.0,4.1,99.0,99.00,
2020,02,23,06,00,311,1.8,1.9,99.00,99.00,99.00,999,1027.9,4.9,999.0,4.4,99.0,99.00,
2020,02,23,07,00,314,1.8,2.0,99.00,99.00,99.00,999,1027.6,4.3,999.0,3.8,99.0,99.00,
2020,02,23,08,00,328,1.5,1.7,99.00,99.00,99.00,999,1027.0,4.1,999.0,3.1,99.0,99.00,
2020,02,23,09,00,331,2.2,2.3,99.00,99.00,99.00,999,1027.1,4.8,999.0,4.1,99.0,99.00,
2020,02,23,10,00,317,2.2,2.6,99.00,99.00,99.00,999,1027.7,4.0,999.0,3.8,99.0,99.00,
2020,02,23,11,00,333,1.4,1.8,99.00,99.00,99.00,999,1027.4,4.8,999.0,4.7,99.0,99.00,
2020,02,23,12,00,29,3.8,4.4,99.00,99.00,99.00,999,1027.1,8.1,999.0,2.5,99.0,99.00,
2020,02,23,13,00,38,3.9,4.5,99.00,99.00,99.00,999,1027.6,8.8,999.0,2.3,99.0,99.00,
2020,02,23,14,00,40,3.4,4.0,99.00,99.00,99.00,999,1027.8,9.3,999.0,2.2,99.0,99.00,
2020,02,23,15,00,47,3.6,4.0,99.00,99.00,99.00,999,1027.8,9.7,999.0,3.1,99.0,99.00,
2020,02,23,16,00,37,2.9,3.4,99.00,99.00,99.00,999,1027.5,10.5,999.0,2.5,99.0,99.00,
2020,02,23,17,00,56,4.3,4.6,99.00,99.00,99.00,999,1026.8,11.1,999.0,2.2,99.0,99.00,
2020,02,23,18,00,64,3.4,3.8,99.00,99.00,99.00,999,1025.7,11.9,999.0,2.0,99.0,99.00,
2020,02,23,19,00,71,3.1,3.6,99.00,99.00,99.00,999,1024.7,12.4,999.0,2.0,99.0,99.00,
2020,02,23,20,00,66,2.8,3.1,99.00,99.00,99.00,999,1023.8,12.4,999.0,2.6,99.0,99.00,
2020,02,23,21,00,75,2.9,3.1,99.00,99.00,99.00,999,1023.6,12.5,999.0,4.7,99.0,99.00,
2020,02,23,22,00,97,2.1,2.2,99.00,99.00,99.00,999,1023.5,11.9,999.0,4.3,99.0,99.00,
2020,02,23,23,00,107,2.0,2.1,99.00,99.00,99.00,999,1023.8,11.8,999.0,5.1,99.0,99.00,
2020,02,24,00,00,133,1.7,1.8,99.00,99.00,99.00,999,1023.8,11.8,999.0,6.7,99.0,99.00,
2020,02,24,01,00,160,1.0,1.1,99.00,99.00,99.00,999,1023.6,11.8,999.0,8.5,99.0,99.00,
2020,02,24,02,00,160,0.4,0.6,99.00,99.00,99.00,999,1023.5,11.5,999.0,9.7,99.0,99.00,
2020,02,24,03,00,160,0.5,0.7,99.00,99.00,99.00,999,1023.4,11.8,999.0,10.4,99.0,99.00,
2020,02,24,04,00,0,0.0,0.1,99.00,99.00,99.00,999,1023.0,11.5,999.0,10.2,99.0,99.00,
2020,02,24,05,00,0,0.0,0.0,99.00,99.00,99.00,999,1022.3,12.4,999.0,11.0,99.0,99.00,
2020,02,24,06,00,7,1.2,1.3,99.00,99.00,99.00,999,1022.0,12.0,999.0,11.8,99.0,99.00,
2020,02,24,07,00,66,1.8,2.1,99.00,99.00,99.00,999,1021.3,12.0,999.0,12.0,99.0,99.00,
2020,02,24,08,00,79,2.4,2.7,99.00,99.00,99.00,999,1020.0,12.1,999.0,12.1,99.0,99.00,
2020,02,24,09,00,344,1.6,1.9,99.00,99.00,99.00,999,1020.2,11.7,999.0,11.6,99.0,99.00,
2020,02,24,10,00,51,1.6,1.7,99.00,99.00,99.00,999,1020.1,12.0,999.0,12.0,99.0,99.00,
2020,02,24,11,00,50,1.3,1.5,99.00,99.00,99.00,999,1020.0,11.8,999.0,11.6,99.0,99.00,
2020,02,24,12,00,80,1.7,1.9,99.00,99.00,99.00,999,1020.1,11.9,999.0,11.8,99.0,99.00,
2020,02,24,13,00,83,1.5,1.8,99.00,99.00,99.00,999,1020.0,12.1,999.0,12.1,99.0,99.00,
